2.249227490419807,2.468288576266795,1
5.414894412313696,5.64344293105824,2
5.3340855277288926,6.539482648958429,2
6.586963798914783,5.66969460246421,2
2.5087431435502143,3.5117219971033657,1
5.130939839629435,5.647024813350523,2
3.342226073288609,2.8546927080281965,1
6.752911412716639,6.332795122045167,2
2.808239171962331,2.187167883828592,1
2.375207515450168,3.6090214124247395,1
2.7057933888599877,2.808072052035453,1
5.558165360645275,6.4065588261050594,2
5.640724786980455,5.027509040761239,2
4.3613619361534814,5.895823212861725,2
2.673687555403269,1.6929351402412993,1
1.8650800464474935,1.8232770982985862,1
5.8803442156245165,6.458611394471323,2
4.95419986084691,5.233916805778834,2
3.1389232546893946,3.525666382402992,1
5.751894892041779,6.954115228311144,2
2.6983022804401418,3.5798341091939836,1
2.9984388835440163,1.82455240800423,1
3.5743211230329166,2.843461025568025,1
1.7116803751705456,1.5345985521124073,1
2.2758672309382093,2.969906178344202,1
3.7685176312603845,2.5890406293883674,1
3.491098838692608,3.479779800266881,1
2.2189808126343475,2.8271349668844294,1
5.4585959958117005,6.005694270614886,2
6.42935889485983,5.425280421059651,2
2.5045533969460765,1.512192323854926,1
7.0536721548405,5.92765679750563,2
2.574040266977782,2.6984812131986877,1
4.489293696280931,7.193773528131806,2
1.466142602178117,3.4845593624625972,1
4.888839294614164,5.692666013890769,2
4.325260865525742,5.374657413530332,2
2.303119491582863,2.522067111561099,1
5.453784827090394,5.1506104228664835,2
2.012659970519723,1.687483409888139,1
2.8422316830935044,2.372820093736081,1
4.735589728628629,5.893095152479876,2
5.473780221644969,5.971150809457563,2
4.876758841917166,7.226473146412415,2
4.621427487947451,5.93642022148241,2
2.7384705157332268,3.1416013159765335,1
5.670236650245315,5.453443173667571,2
2.2542176921499677,2.7656994484591504,1
2.473486369438601,4.124879453132243,1
3.438235809493431,2.4037554642342425,1
2.9559961625267115,2.531412807495189,1
5.8335147550123105,7.371921214790099,2
1.2643023481957099,3.4031539929190755,1
3.8516243405750794,2.31962217782531,1
4.409359460730202,6.7565333857239604,2
2.2443194968334,2.6391992936017576,1
6.159448042944717,5.835702844336274,2
4.530069717222126,6.548794406497253,2
7.097330932877721,5.922078747936852,2
5.3641352215478655,6.090568670795989,2
2.450908115807489,2.3813091276046037,1
2.990993065667888,3.1210586626704178,1
2.9360937011581116,3.0857632679024096,1
2.180037216035904,2.6692961139201663,1
1.6206559869143564,2.5974351623114282,1
5.623566816318141,5.493589409402924,2
2.9052841615702136,3.377217897526135,1
5.234098662183741,5.725065275648502,2
2.9033701572837263,2.7936780063061346,1
1.9225150658415715,2.698071436335095,1
2.6004442802201435,2.5082429795294363,1
6.255984278657201,8.005082326505905,2
2.3903628827560772,1.6532260073855847,1
5.758962650954421,6.956695978024143,2
1.979662379415458,2.0433266815410462,1
6.5424323917801726,6.693668072080578,2
3.4900624273393026,2.486813794558018,1
4.5898526368174775,4.449504173784036,2
4.738044297374981,5.616085551550743,2
1.8030523331879174,2.3652618631687203,1
2.692543650739414,3.0660056695652322,1
2.0862255539229175,3.5586515535243075,1
3.2691426694432155,3.425712320985344,1
2.5075589040278574,3.117465847322719,1
2.933348972638381,2.430051897106697,1
1.589369222384431,3.229705089741711,1
5.624332088598171,8.457534522767912,2
2.6098843448936826,3.3301354481189565,1
3.149154103148346,2.565840530936568,1
5.396943910025872,5.65643492741143,2
6.401163933383582,5.674408934006145,2
1.2250810199407014,2.2001735643054046,1
5.405349854127045,5.325502903826772,2
2.584865310551187,2.632953980545955,1
4.658475990612109,6.578351789279065,2
2.1116139963297877,2.4729318945472167,1
5.6816475854983,5.47765374524378,2
4.282820163809096,5.349710557543451,2
2.3513917823765436,3.2030887258836986,1
6.110439828832464,5.054927396444265,2
6.0509804287962075,8.227988679399258,2
5.533192746369358,5.679513692346598,2
5.203829646997532,6.574502476463328,2
1.584300091687775,3.0317441703623733,1
5.6930828848298605,5.984411521102362,2
